Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
毛里求斯,MUS,2.56517005,1.706820011,1.576830029,1.609380007,1.537660003,1.254209995,1.586930037,1.657480001,1.451480031,1.224709988,1.028439999,0.890890002,0.89884001,0.66900003,0.742829978,1.065289974,0.993600011,1.406690001,1.855579972,1.900349975,3.041140079,3.538579941,,5.338469982,4.980820179,5.621359825,6.572219849,6.677010059,,9.970069885,11.0313797,17.1052494,15.84566975,16.55583954,17.82485962,21.35362053,23.5989399,24.63669014,27.31846046,32.1644783,33.69147873,35.39315033,38.90373993,40.04367828,39.12630844,37.41527939,38.84852982,40.59603882,41.5999794,44.39152908,44.26018906
马来西亚,MYS,,,,,,,,,,3.82310009,3.991039991,,4.333620071,4.318980217,4.813759804,5.722390175,6.730370045,7.351719856,7.38079977,6.604390144,7.177100182,7.883950233,8.913539886,9.215200424,10.14395046,10.97443962,,,21.64357948,22.61524963,25.61568069,24.99671936,27.44325066,30.60672951,30.03449059,27.91879082,28.40821075,30.00507927,33.43947983,35.4946785,37.02888107,36.14812088,37.6123085,39.07458115,39.50857162,45.59270859,46.76210022,43.71517944,45.1253891,43.06161118,
北美,NAC,47.37646103,47.37715912,48.16534042,48.6033287,48.94052124,50.77862167,54.08797836,52.66839981,53.31169891,52.8494606,53.95587158,56.08929062,57.4636116,58.21268082,59.18153,59.28125,60.55350876,63.34556961,66.18148804,69.06871796,73.10257721,75.29727936,79.6587677,80.2281189,80.12843323,80.2734375,79.80993652,75.20252228,70.60234833,71.49723816,66.96700287,71.57224274,76.18309784,77.73001099,79.26386261,78.85942078,81.14137268,82.08377838,82.97154236,85.27380371,85.39150238,85.83061981,86.1277771,86.47979736,86.37098694,86.49360657,86.59705353,86.2593689,86.5175705,86.70834351,86.70834351
尼日尔,NER,,0,0,0.054140002,0.069200002,0.086680003,0.128910005,0.175410002,0.175929993,0.210319996,0.214660004,0.329759985,0.413949996,0.454210013,0.501320004,0.558309972,,0.577639997,,0.60611999,0.714479983,,0.699880004,,,,,,,,,,,0.910669982,0.874379992,1.047739983,1.060230017,0.992869973,1.125450015,1.343729973,1.372640014,1.404809952,1.593189955,2.160809994,2.569859982,3.299669981,3.506419897,3.732899904,4.414350033,4.228240013,4.373439789
荷兰,NLD,,19.6679306,21.50315094,,,23.49459076,25.4093399,26.53083992,27.41101074,27.69886017,29.08554077,29.40937042,29.92518997,30.19755936,30.40037918,30.7390995,31.8672905,31.49633026,32.75302887,33.30199051,35.63978958,39.95632935,42.30894089,44.75622177,48.5688591,47.46519852,48.11751175,47.41347122,47.94746017,49.80249023,52.28482056,54.19205856,55.19102097,55.7432518,56.97795868,58.68983841,59.65945053,59.94197845,60.33618164,61.16703033,63.71601868,75.87854767,76.60666656,,,80.5699234,80.36483765,84.98045349,87.09784698,,
挪威,NOR,,15.78709984,17.0308609,18.69786072,20.92946053,21.36064911,22.11005974,24.20632935,23.88616943,24.57372093,25.31620979,25.47361946,26.48683929,28.36903954,29.16456032,29.80121994,29.62125969,32.04462814,32.2854805,34.2455101,38.36011124,42.31847,45.98640823,50.17100143,54.12369919,54.14796066,58.05360031,61.50027084,62.80466843,66.36248779,69.27863312,70.2231369,73.32669067,79.06717682,79.22766876,78.52335358,77.67086029,75.48996735,72.59346771,73.17961884,73.49385834,73.66792297,73.57134247,76.50003052,77.54350281,77.9589386,80.54653931,81.99234772,83.01725769,83.23069,
尼泊尔,NPL,,,,,,,,,,,,3.477440119,3.467959881,3.14951992,3.545919895,3.389909983,4.761559963,4.951129913,5.53166008,5.789070129,5.171649933,5.89812994,5.36398983,5.124660015,4.743760109,4.327929974,4.761750221,,,,4.188159943,4.496520042,5.183740139,5.236159801,6.140979767,7.736219883,8.218429565,10.13185024,11.14513016,11.15701008,14.33990002,14.45016003,,17.11177063,15.99374962,14.96646023,11.62351036,11.59123039,12.41086006,13.32682991,13.45773983
经合组织成员,OED,22.9661808,23.05175018,24.02248955,24.90587997,25.68268967,27.06299019,28.80157089,28.86256981,29.5651207,29.49801064,29.99386978,30.70483971,31.31246948,31.81045914,32.39474106,32.71725845,33.20901108,34.00370026,35.02323151,36.08182907,37.50656891,38.68193817,40.43054962,42.629879,44.60313034,45.7726593,47.19824982,48.33391953,48.05450821,49.68054962,49.87974167,52.34807968,54.80355835,56.58916092,58.02870178,59.11357117,60.80735016,61.74990082,62.5834198,64.3539505,66.09558105,67.50998688,68.69190216,69.66998291,70.63230133,71.59793854,73.5974884,74.6058197,75.55275726,76.8720932,76.87390137
阿曼,OMN,,,,,,,,0.023870001,0.02382,0.01413,0.015690001,0.018130001,0.0134,0.0266,0.080540001,0.315979987,0.826240003,1.703189969,2.535160065,3.264139891,4.124440193,4.473269939,5.075779915,5.167610168,5.415289879,6.348740101,6.067339897,6.636260033,7.742310047,,,,,14.79722023,16.33283043,18.49119949,20.5759201,20.61128998,19.88721085,22.95499992,23.34454918,27.00322914,,29.9365406,34.55519104,39.23263931,44.05448914,38.1280098,38.03620911,40.44564056,45.48007965
其他小国,OSS,5.321959972,5.169109821,5.190700054,5.162109852,5.176710129,5.267169952,5.319880009,5.398789883,5.349450111,5.286650181,5.271920204,5.322169781,5.412040234,5.519629955,5.651420116,5.689390182,5.692699909,5.640639782,5.800310135,5.928309917,6.243549824,6.309929848,6.592740059,6.954460144,7.232679844,7.499169827,8.47879982,8.654190063,9.027620316,9.246210098,9.624799728,10.38360023,10.5065403,11.36363983,11.93334961,12.31223011,12.62197971,13.35988998,14.61116982,16.44341087,16.93081093,17.72500992,18.4095192,18.8808403,19.1058197,19.52544022,19.73707962,20.21097946,20.5527401,21.02934074,21.41551018
巴基斯坦,PAK,,2.328350067,2.08378005,2.094939947,2.097539902,2.059550047,2.178809881,2.155329943,2.281480074,2.252279997,2.198649883,,,,,,2.993510008,2.95965004,3.351350069,,3.081069946,,2.137379885,,,,,,,,,,,2.700680017,3.390019894,4.923419952,4.986420155,5.615320206,5.55546999,6.798860073,,8.295140266,9.39550972,9.730730057,9.659850121,9.225899696,9.032739639,9.348919868,8.9584198,12.22064018,
波兰,POL,,13.32182026,12.80278969,13.32549,14.51105976,15.36118031,16.61825943,17.45752907,17.5496006,17.69422913,17.51972961,17.43864059,16.93042946,16.34049034,16.62361908,16.7670002,17.35349083,17.66674042,18.26357079,19.75027084,20.16750908,21.46504021,21.19408989,23.5909996,27.33776093,31.17897987,35.34909821,39.8899498,39.20111084,44.9665184,49.67464828,54.76166916,57.8564415,59.48310089,61.05693817,63.5945816,65.36472321,67.21199799,70.22705078,72.31266785,74.75524902,74.6585083,73.9614563,71.85639954,68.44716644,66.94615173,67.00454712,67.82743835,68.62010193,69.18402863,
預人口紅利,PRE,1.467030048,1.483800054,1.526790023,1.585870028,1.638110042,1.70449996,1.757099986,1.836140037,1.920160055,2.029730082,2.127019882,2.252470016,2.37364006,2.439100027,2.497950077,2.649620056,2.786190033,2.749119997,2.885770082,3.011790037,3.086110115,3.170840025,3.23642993,3.32694006,3.390110016,3.438040018,3.508189917,3.586359978,3.627350092,3.68204999,4.084839821,4.463799953,4.842790127,5.247069836,5.530950069,5.879829884,6.104300022,6.27339983,6.585390091,6.857269764,7.132490158,7.448550224,7.846660137,8.197079659,8.399149895,8.500789642,8.573439598,8.644579887,8.737099648,8.746259689,
葡萄牙,PRT,,7.224140167,7.588009834,7.727350235,8.256489754,8.793410301,10.67794991,12.67177963,11.10227013,11.75737,11.40756989,11.57723045,11.71455956,12.11851978,12.37471008,13.86693001,12.86810017,16.29124069,,,19.96526909,23.3492794,23.56418991,30.13883018,33.43307877,36.28977966,38.72824097,,43.62881851,44.91659164,47.86975098,50.63729858,52.91067886,54.84885025,55.65270996,55.43175888,55.3979187,57.79473877,61.61090088,62.64160919,65.60205078,68.42896271,68.51029205,66.13674164,65.50357056,61.75632858,63.25564957,63.93581009,65.66265869,67.93070221,
约旦河西岸和加沙,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,16.36253929,18.93647957,20.6692009,23.13338089,23.94527054,26.2719593,28.29327011,32.54891968,37.08927155,40.92436981,43.13552094,46.90745926,48.09933853,46.46342087,47.83470154,49.72161865,48.46722031,45.85153961,44.76012039,45.2842598,43.92475891,43.67197037,44.25381088,43.23548126,43.09767151
太平洋岛国,PSS,1.861240029,2.067889929,2.23958993,2.435889959,2.68772006,3.010400057,3.033970118,3.060950041,3.037859917,3.789350033,3.675110102,4.421909809,4.136710167,4.058780193,4.068799973,4.376920223,4.390100002,4.714970112,5.005440235,5.267560005,6.591279984,7.878819942,7.996620178,8.116740227,8.234510422,8.352620125,8.455200195,8.676190376,8.773489952,9.051659584,8.89700985,8.955300331,9.281700134,9.475049973,9.591139793,9.680509567,10.73962975,11.7663002,12.79483986,13.85087967,14.91123962,15.85394955,16.7751503,17.66991997,18.52075005,19.41107941,20.28469086,21.20896912,22.17206001,22.98813057,23.27596092
人口紅利之後,PST,26.81810951,27.04450989,28.21855927,29.20433044,30.00778008,31.3508091,33.19314957,33.30570984,34.16247177,34.06650925,34.68476868,35.49549103,36.14754105,36.72206879,37.38618088,37.7929306,38.38367844,39.45671082,40.6973114,41.98783112,43.75205994,45.18175888,47.23263168,49.74309158,51.74398041,53.26108932,54.78936005,56.01350021,55.74475098,57.63140869,57.52138138,60.41759109,63.42760849,65.43850708,67.51233673,68.68565369,70.8863678,72.05680084,72.98365784,74.41329193,75.07711029,76.14273071,76.50610352,76.62315369,77.11250305,76.98574829,77.60011292,78.00644684,78.70484161,80.12904358,80.13619995
卡塔尔,QAT,,0,,,,,4.396409988,4.777910233,,,9.138910294,9.807229996,11.60690022,14.51187038,15.06083965,16.78440094,18.52467918,17.95097923,17.64394951,18.83213997,20.18913078,20.02285004,18.88120079,20.19688988,20.14855957,21.68553925,24.07999992,24.99041939,25.11255074,25.16650009,,20.04620934,16.9110508,15.46823978,17.46136093,17.41604996,17.33662987,11.93332005,10.33675957,9.314579964,9.360969543,11.07192993,10.92300987,11.9935503,13.58043957,14.70129013,15.64276028,16.62733078,17.86992073,18.9489994,20.79294014
罗马尼亚,ROU,,9.123419762,8.590299606,8.031330109,7.760799885,8.072299957,8.605290413,9.075149536,9.513810158,10.14638042,10.60085011,11.11655045,11.80933952,12.06486988,12.19513035,11.73575974,10.89379025,9.909509659,9.04006958,8.526900291,8.407910347,9.622079849,10.81906033,12.06941986,13.02357006,13.38848019,17.65962029,18.55711937,18.78961945,21.29227066,23.92625999,28.74300957,32.82408142,38.13055038,42.21371841,46.38264847,52.47505951,58.27952957,65.79338074,68.59246063,63.99544144,58.18540955,49.71393967,46.84502029,47.13710022,46.72668839,48.24060822,49.38187027,51.01253891,51.3538208,
俄罗斯联邦,RUS,45.59833145,45.26520157,44.67221832,44.17547989,43.74090958,43.54341888,43.58882904,43.90673065,44.22898865,44.61967087,45.22386932,46.0573082,47.02893066,48.28110886,49.83005905,52.01831055,53.90523911,55.6832695,56.17029953,55.81204987,55.00194168,52.45967865,49.76087189,46.39329147,44.46411133,43.13270187,44.72154999,46.242939,48.39941025,51.88737869,55.79957962,61.56679916,66.85832214,70.6703186,70.59243774,72.56594086,72.79666901,74.02127075,74.89585876,75.3270874,,76.18489075,75.90708923,77.85031891,78.46309662,79.93813324,80.63262177,81.90930939,84.5842514,86.40014648,
卢旺达,RWA,,0.162650004,,0.196219996,0.186069995,0.247529998,0.257999986,0.25139001,0.246950001,0.257349998,0.269569993,0.266460001,,,0.348549992,0.378939986,0.392989993,0.389239997,0.419039994,0.471740007,0.59078002,,,,,,,,,0.850660026,1.317389965,1.704789996,1.98687005,2.407860041,2.851109982,3.02376008,3.90038991,4.064290047,4.375420094,5.269999981,5.929900169,6.978809834,6.785950184,7.348730087,7.386079788,7.61135006,7.667319775,7.373929977,6.725719929,6.235390186,
南亚,SAS,4.291180134,4.328700066,4.368549824,4.419690132,4.450389862,4.426559925,4.402190208,4.304969788,4.389090061,4.474820137,4.469960213,4.682010174,4.532969952,5.09841013,5.383450031,5.368330002,5.513639927,5.708630085,5.087470055,5.242529869,5.424699783,5.470650196,5.337629795,5.257349968,5.173279762,5.096710205,5.685379982,5.915369987,6.684510231,7.450560093,8.199899673,8.451459885,8.80189991,9.1479702,9.415780067,9.474410057,10.18749046,11.57534981,13.11207962,14.17755032,15.78293037,19.62912941,20.92057991,20.65300941,21.84000969,22.92040062,23.03627014,23.53963089,24.17567062,25.30084991,25.84456062
沙特阿拉伯,SAU,,1.609150052,1.717380047,1.965080023,2.462719917,3.123939991,3.991110086,4.666679859,5.952680111,6.116670132,6.513609886,7.347849846,7.651239872,8.244279861,8.278389931,9.234259605,9.810139656,9.27600956,,8.750060081,9.541239738,10.38492012,11.35072041,13.71638966,14.5134201,16.78046989,17.57781982,17.32279968,17.5053196,20.97184944,22.32136917,23.82769012,23.47262001,26.91346931,28.70962906,29.54273033,30.33103943,30.41106033,30.80211067,31.56048965,36.62677002,40.41564941,46.67547989,52.23612976,58.29673004,61.05635071,67.33551025,69.69831848,68.03988647,70.90087891,70.6319809
塞内加尔,SEN,,1.386520028,1.496019959,,,,,2.003279924,2.085789919,,2.644730091,2.843230009,2.580490112,2.694770098,2.300489902,2.354439974,2.497279882,,,,,,3.223579884,,,,,3.310960054,,3.437439919,,,,,4.93900013,5.422190189,5.580470085,6.222030163,7.832009792,7.938129902,7.59141016,9.972590446,10.07670021,10.35393047,10.71125984,10.75214005,10.90740013,11.51301003,12.76259041,13.1359396,14.03411007
萨尔瓦多,SLV,2.852519989,3.712069988,,5.594500065,7.039090157,7.418449879,,7.771140099,7.96987009,,,,10.91092014,13.12462044,14.2866497,15.7081604,16.19759941,,16.35066032,16.85762978,16.03886986,17.30743027,,18.56748962,20.53786087,21.92304993,21.13323021,,21.91905975,22.06705093,21.40517044,20.58089066,21.30964088,21.96147919,22.64764977,22.94932938,23.19761086,24.28710938,25.11510086,25.60744095,26.11397934,27.18709946,28.02119064,28.35207939,27.86738968,27.97005081,27.91809082,28.58629036,29.37192917,,
塞尔维亚,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.76187897,35.66371918,39.61336136,40.93379974,44.20524979,46.81958008,47.99300003,48.66537857,49.84967041,49.08272171,51.59376907,53.50003052,56.38087845,58.05496979,58.28768921,62.13697052,66.48674011,67.15866089,67.7898407,68.14311218
撒哈拉以南非洲地区（不包括高收入）,SSA,1.426779985,1.42572999,1.458140016,1.491269946,1.565950036,1.62349999,1.68532002,1.774909973,1.886270046,2.030050039,2.13767004,2.285399914,2.419420004,2.485500097,2.567039967,2.704060078,2.814110041,2.867340088,3.012949944,3.161659956,3.216670036,3.321409941,3.421999931,3.60777998,3.761810064,3.835540056,3.923490047,4.003320217,4.07171011,4.157179832,4.532440186,4.906089783,5.256149769,5.636350155,5.879169941,6.19851017,6.399869919,6.602829933,6.961929798,7.394770145,7.87789011,8.235859871,8.563630104,8.901060104,9.042340279,9.177120209,9.209839821,9.328559875,9.437279701,9.457360268,
撒哈拉以南非洲地区,SSF,1.426599979,1.425529957,1.457900047,1.491009951,1.56566,1.623190045,1.684999943,1.774569988,1.885910034,2.02967,2.137269974,2.284960032,2.418950081,2.485019922,2.566529989,2.703540087,2.813600063,2.866849899,3.012459993,3.161159992,3.216180086,3.320909977,3.42147994,3.607239962,3.761260033,3.835000038,3.922950029,4.002779961,4.071179867,4.15666008,4.531879902,4.905479908,5.25549984,5.635670185,5.878479958,6.197810173,6.399179935,6.602149963,6.961249828,7.394070148,7.877160072,8.235349655,8.562990189,8.900569916,9.042140007,9.177530289,9.210519791,9.329319954,9.437809944,9.45800972,
小国,SST,4.848020077,4.759709835,4.855639935,4.917920113,4.974740028,5.132349968,5.354370117,5.477570057,5.44231987,5.447189808,5.399590015,5.474969864,5.548890114,5.47454977,5.553709984,5.653309822,5.715990067,5.785130024,5.977900028,6.168220043,6.611420155,6.98431015,7.24323988,7.576179981,7.870049953,8.094799995,8.868280411,9.092840195,9.372059822,9.568260193,10.37481976,11.14083958,11.47607994,12.30241966,12.98464012,13.14081955,13.4368,14.27085972,15.54049969,17.05414963,17.74748039,18.37602997,19.1963501,19.52446938,19.78630066,20.16286087,20.40572929,20.83329964,21.12549973,21.54059029,
斯洛伐克共和国,SVK,,,,,,,,,,,,,,,,,,,,,,,,15.83339977,16.90000916,18.5509491,20.08966064,21.82171059,24.22184944,25.92357063,28.41184044,30.06365013,32.08026123,33.88853836,35.98146057,40.35343933,44.77801132,50.18767166,53.75125122,56.04681015,57.0667305,56.24747849,56.14001083,54.36053085,52.68478012,50.70005035,47.79592133,46.63439178,45.36722946,46.42901993,
斯洛文尼亚,SVN,,,,,,,,,,,,19.13505936,18.02333069,17.90526009,18.6313591,18.76770973,20.01028061,20.80899048,20.68364906,20.65940094,22.77251053,22.4340992,26.06233978,27.1160202,29.42218018,30.39880943,33.52624893,36.76768112,45.86930084,52.43986893,55.21221161,60.44274902,66.28983307,68.98806763,72.36907196,79.24755096,82.57848358,84.57386017,85.51544952,86.44242859,89.15319061,86.01754761,87.01795959,85.28806305,82.23113251,80.26098633,77.84908295,78.58899689,77.11312103,77.88276672,
瑞典,SWE,,21.73185921,22.47084045,22.05702972,22.67728996,22.88829994,29.51563072,31.34081078,34.79959869,36.20618057,36.37194061,30.78392982,31.41522026,32.02743912,32.26794815,31.13817978,30.35243988,29.80554008,29.96595955,30.18914032,30.67786026,31.98158073,34.54301834,37.39393997,39.78794861,42.39878082,45.96355057,49.64133072,51.96878815,63.55073929,67.07479858,70.2662735,75.28256989,81.41976166,83.76122284,81.95384216,79.32479858,74.83711243,70.73696136,70.74315643,73.67311096,72.82540131,68.81764984,63.21715927,62.18059158,62.28247833,63.54801941,66.9882431,72.46116638,77.32910919,
东亚与太平洋地区 (IBRD与IDA),TEA,1.138299942,1.15316999,1.190289974,1.220430017,1.356850028,1.494160056,1.61879003,1.756189942,2.013030052,2.471369982,2.807559967,3.273829937,3.733119965,3.902529955,4.186270237,4.456029892,4.68625021,4.83728981,4.701620102,4.800710201,4.803989887,4.881390095,4.922009945,5.130449772,5.890120029,6.69645977,7.408180237,8.295909882,9.096199989,10.13809013,11.17134953,12.76922989,14.77509975,16.79442978,18.45513916,19.6157093,20.46676064,21.00466919,21.58778,23.21762085,24.85297966,26.37628937,28.97773933,31.66991043,38.48873138,40.99610901,42.45589828,43.18848038,44.1563797,46.04684067,48.83488846
欧洲与中亚地区 (IBRD与IDA),TEC,31.33348083,31.0093708,30.48720932,30.14063072,29.9267292,30.0023098,30.15718079,30.48209,30.65469933,30.70256042,30.7043705,30.63116074,31.12688065,31.56406021,32.23292923,33.09416962,33.38745117,33.93788147,33.77597046,33.73691177,33.83612061,33.43431091,32.75043106,31.90361023,31.87951088,31.79523087,33.0802002,34.47203827,35.41534042,37.20399857,39.75428009,43.12221909,46.27592087,49.32645035,50.4360199,52.51248169,54.3367691,55.65903091,56.69760132,57.73738098,59.01385117,59.71435165,60.51358032,62.33401108,63.87282944,64.93517303,67.22823334,69.75921631,72.07705688,74.34101105,75.42579651
塔吉克斯坦,TJK,,,,,,,,,,,,24.66628075,,,,,21.05828094,,21.36211014,21.47143936,22.4965992,22.57814026,22.28624916,21.7082901,21.05047035,20.8753109,,,,17.08436012,17.85551071,17.30537987,17.42102051,18.68930054,19.93045044,20.52091026,21.64666939,22.66036034,23.10116005,22.79066086,22.8998394,22.23650932,22.69923019,22.90821075,24.70545959,26.58861923,29.1661396,31.25655937,,,
拉丁美洲与加勒比海地区 (IBRD与IDA),TLA,6.170790195,6.95028019,7.80136013,8.7290802,9.917309761,11.22679996,11.57670975,11.74125957,12.08055973,12.64873981,13.16571045,13.64630032,13.86876965,14.18855953,16.55505943,17.16584969,15.74499035,15.91483974,16.33065987,16.4186306,16.40136909,16.75878906,16.73439026,16.70531082,16.94482994,18.9408493,18.03899956,20.14612961,20.42237091,22.37011909,22.78926086,24.25547028,26.09812927,27.73760033,28.80974007,30.3510704,32.44692993,34.58150864,37.66130829,38.87435913,40.15546036,42.9737587,44.35776901,45.83533096,47.65208054,48.93795013,50.85094833,51.94470978,53.03770065,54.15715027,54.12726974
中东与北非地区 (IBRD与IDA),TMN,5.559110165,5.572649956,5.871379852,6.344409943,6.765409946,7.381299973,8.130419731,8.796019554,9.255470276,9.468440056,9.96697998,10.64157009,11.14185047,11.39396,11.78705978,11.80531025,12.16901016,12.36281013,12.49800968,12.29664993,12.41703033,12.20145988,12.94781017,13.8520298,14.56042004,15.38965988,16.58073044,17.5732708,18.33709908,19.49905014,19.70614052,20.31790924,20.75753021,20.83177948,22.19297028,23.37042046,24.33300018,26.11207008,28.37412071,28.95152092,30.65683937,30.96179962,33.11832809,34.47259903,36.74406815,38.89350891,38.20624924,38.49536133,38.93780136,38.70547104,38.13296127
南亚 (IBRD与IDA),TSA,4.291180134,4.328700066,4.368549824,4.419690132,4.450389862,4.426559925,4.402190208,4.304969788,4.389090061,4.474820137,4.469960213,4.682010174,4.532969952,5.09841013,5.383450031,5.368330002,5.513639927,5.708630085,5.087470055,5.242529869,5.424699783,5.470650196,5.337629795,5.257349968,5.173279762,5.096710205,5.685379982,5.915369987,6.684510231,7.450560093,8.199899673,8.451459885,8.80189991,9.1479702,9.415780067,9.474410057,10.18749046,11.57534981,13.11207962,14.17755032,15.78293037,19.62912941,20.92057991,20.65300941,21.84000969,22.92040062,23.03627014,23.53963089,24.17567062,25.30084991,25.84456062
撒哈拉以南非洲地区 (IBRD与IDA),TSS,1.426599979,1.425529957,1.457900047,1.491009951,1.56566,1.623190045,1.684999943,1.774569988,1.885910034,2.02967,2.137269974,2.284960032,2.418950081,2.485019922,2.566529989,2.703540087,2.813600063,2.866849899,3.012459993,3.161159992,3.216180086,3.320909977,3.42147994,3.607239962,3.761260033,3.835000038,3.922950029,4.002779961,4.071179867,4.15666008,4.531879902,4.905479908,5.25549984,5.635670185,5.878479958,6.197810173,6.399179935,6.602149963,6.961249828,7.394070148,7.877160072,8.235349655,8.562990189,8.900569916,9.042140007,9.177530289,9.210519791,9.329319954,9.437809944,9.45800972,
突尼斯,TUN,,2.808180094,2.707340002,2.40309,2.49864006,2.663189888,3.722359896,4.064169884,4.609250069,4.88601017,4.973720074,5.098790169,5.095940113,5.105490208,5.131569862,5.462860107,5.702420235,5.471149921,5.765999794,7.072020054,8.038089752,8.689479828,9.506039619,10.8104496,11.65240955,12.22457027,13.13142014,13.87403965,15.24627972,16.88180923,19.20266914,21.69548035,23.28436089,27.45470047,29.90094948,31.7646904,32.43255997,32.67416,33.74512863,34.99985123,35.41902924,35.17034912,35.87717819,34.95698929,35.33420944,35.19113922,32.81536102,32.14937973,31.74651909,31.84726906,
中高等收入国家,UMC,6.471960068,6.454969883,6.532999992,6.727630138,7.155690193,7.739920139,8.077630043,8.302630424,8.510219574,8.894399643,9.067390442,9.268219948,9.564880371,9.563830376,9.979269981,10.19933033,9.963219643,9.910920143,9.716549873,9.597820282,9.593799591,9.668919563,9.692060471,9.808449745,10.49106026,11.52167034,12.09597015,13.40221977,14.33909988,15.76327038,17.24947929,19.50498962,22.02696037,24.49031067,26.02058983,27.2165699,28.32979012,28.93790054,29.60360909,31.03500938,32.59091187,34.30709839,36.74090958,39.68967819,45.8951683,48.55624008,50.44752884,51.58274078,52.98136902,55.13544083,57.55358887
乌拉圭,URY,,,,,12.30296993,15.09195995,,17.60033035,,16.55467987,15.53693008,17.14318085,22.38195992,24.09712982,,,,,,29.63273048,29.90125084,29.99674034,27.08130074,,,,29.39834976,,34.54320145,32.40274048,33.92599869,38.13272095,40.16603088,42.44367981,43.63362885,45.33480072,46.05366135,50.69181061,50.93381119,,51.23524094,,,59.87363052,60.7204895,59.6962204,62.54457092,63.12577057,97.44525146,102.6449585,
乌兹别克斯坦,UZB,,,,,,,,,,,,,,,,,15.22731018,,16.24163055,16.57916069,17.47019958,17.49505043,16.89821053,,,,,,,13.0250597,13.07149982,13.42383957,13.85863972,14.00807953,14.20897007,10.07478046,10.28240967,10.19544983,10.21959972,9.986749649,9.377269745,8.825429916,8.038840294,8.086640358,8.103139877,8.224089622,8.463600159,9.181099892,10.07635021,12.5820303,15.92047977
越南,VNM,,,,,,,1.689020038,2.019299984,2.377039909,2.567620039,2.433290005,2.032809973,,,,,1.928629994,,,2.664230108,2.76364994,1.89102006,1.53302002,1.930719972,2.187060118,2.795789957,4.051869869,6.865560055,9.677840233,10.63796043,9.464670181,9.529370308,9.79335022,10.18511963,,16.15992928,16.78204918,18.48277092,19.06382942,20.23057938,22.82085991,24.94845009,25.18672943,25.19178963,30.71549988,29.07345963,28.54496956,,,28.63998032,
